bikeid,Distance
18385,148.1797155555556
21454,148.17435555555562
26027,148.14657777777782
20560,148.14243555555552
17177,148.13250666666667
28269,148.04966222222228
28385,148.04966222222225
17833,148.04923555555555
17943,148.04509333333334
25895,148.03266666666673
29176,148.02852444444446
19258,147.9767466666666
19586,147.97260444444453
27064,147.9726044444444
20850,147.93946666666665
25521,147.9237511111111
28146,147.89597333333333
19257,147.88354666666672
20583,147.8798311111111
15632,147.87733333333335
21569,147.86904888888893
32041,147.8690488888889
20836,147.8545511111111
15743,147.85083555555565
15038,147.8214133333333
15968,147.80319999999995
30291,147.78413333333336
25939,147.74685333333335
18658,147.71785777777782
28960,147.69714666666667
26789,147.6805777777779
28732,147.6743644444445
21694,147.64536888888895
17563,147.6018755555556
17499,147.5563111111111
28563,147.55216888888896
26962,147.5211022222222
27683,147.51281777777774
25442,147.50867555555553
19913,147.47553777777776
20365,147.45939555555557
15696,147.4552533333333
26041,147.43868444444453
27024,147.42375999999996
19124,147.40926222222222
28005,147.40719111111108
19497,147.3699111111111
18790,147.3620533333333
30713,147.3554133333334
28905,147.29949333333334
20003,147.2937066666667
25533,147.27671111111107
28264,147.25849777777785
14970,147.25392888888894
17510,147.23736000000008
25880,147.18144000000007
26386,147.16694222222222
19470,147.14872888888894
31100,147.13380444444445
28539,147.11102222222218
19602,147.09902222222223
20137,147.06545777777777
19891,147.05510222222227
31460,147.03439111111112
27834,147.03232000000003
25348,147.03231999999997
15679,147.0240355555556
27869,147.0240355555555
21135,147.02403555555549
15130,147.02196444444445
20334,146.99504
32200,146.97475555555562
16886,146.94990222222225
26479,146.9474044444445
30549,146.94326222222224
20558,146.94326222222222
26083,146.94326222222213
27844,146.8976977777778
28938,146.88320000000002
26860,146.86870222222223
28820,146.86870222222217
27569,146.86248888888898
17006,146.86041777777777
30559,146.84799111111116
29050,146.84592000000004
21323,146.82935111111112
28374,146.8293511111111
21527,146.8231377777778
19720,146.80449777777784
15807,146.79000000000002
31560,146.76928888888892
17359,146.75686222222225
27178,146.75272
28401,146.7402933333334
21709,146.73864888888892
26088,146.73615111111113
21517,146.66573333333332
27826,146.65744888888887
19339,146.64295111111113
20832,146.6098133333334
32591,146.59117333333336
28243,146.5601066666666
28230,146.5518222222222
15509,146.48390222222227
20204,146.46897777777772
32333,146.4627644444444
28506,146.43376888888898
20020,146.4093422222222
33227,146.39441777777776
15240,146.37784888888882
28144,146.34471111111108
27206,146.3352088888889
19007,146.33478222222223
16636,146.3182133333333
16258,146.30121777777782
18365,146.29707555555558
17108,146.27015111111112
18583,146.2701511111111
14550,146.23287111111108
26377,146.21215999999998
14911,146.20801777777783
33381,146.20180444444446
17817,146.19394666666662
17417,146.19144888888883
25264,146.18566222222225
24336,146.1624533333334
30990,146.1293155555555
31240,146.1231022222223
27713,146.1231022222222
15929,146.11524444444444
31271,146.09453333333337
19058,146.0692533333333
15875,146.01540444444447
16676,146.0154044444444
15990,146.01126222222223
30745,145.97191111111113
20849,145.96984000000003
25846,145.96984
20116,145.9553422222222
32519,145.95327111111118
26142,145.94334222222227
16481,145.94169777777782
32146,145.9387733333334
26121,145.91848888888893
28416,145.91599111111114
21489,145.8977777777778
28157,145.87871111111116
21228,145.87499555555547
19565,145.85842666666667
15943,145.85385777777773
26687,145.84764444444448
29363,145.84143111111112
15253,145.8107911111111
31641,145.80829333333332
30973,145.80208000000002
30240,145.76936888888886
28548,145.76894222222222
16760,145.75237333333328
17638,145.71509333333336
18899,145.69231111111114
15475,145.65710222222216
19255,145.65295999999998
28131,145.6451022222223
17928,145.6239644444444
30454,145.60368
32912,145.5908266666667
27526,145.58875555555554
14892,145.57096888888896
25289,145.5680444444444
26411,145.52912000000003
25643,145.52248
20358,145.5141955555556
18417,145.50798222222224
29424,145.49969777777784
16546,145.46698666666663
20040,145.4499911111111
16937,145.44213333333337
19940,145.4375644444445
19568,145.42720888888894
18958,145.42513777777782
27957,145.41520888888886
15540,145.38828444444448
19115,145.3220088888889
15405,145.31329777777776
15797,145.31165333333334
19440,145.30915555555555
20617,145.30294222222216
27063,145.23873777777777
19071,145.23252444444446
28948,145.23252444444444
26779,145.20974222222227
24879,145.19938666666667
17263,145.16831999999994
25013,145.13146666666663
25228,145.10204444444446
25063,145.09376000000003
21126,145.09375999999997
29313,145.0916888888889
16270,145.09168888888888
32450,145.0336977777778
28483,145.02748444444447
30655,145.0274844444444
15636,145.02127111111116
27285,145.00263111111116
32255,144.9902044444445
18810,144.95499555555557
33441,144.95085333333336
27808,144.94671111111114
19655,144.92392888888884
19536,144.9032177777778
16316,144.90114666666665
27048,144.8617955555556
17855,144.84936888888885
19535,144.84522666666675
14790,144.83694222222226
28158,144.8307288888889
14805,144.82451555555556
19305,144.80380444444444
16475,144.72303111111114
31429,144.7188888888889
33408,144.71474666666668
25310,144.71060444444447
15803,144.6774666666667
18473,144.64639999999994
32458,144.63811555555566
19261,144.62611555555554
16597,144.61119111111108
27982,144.59876444444447
25722,144.58840888888884
27703,144.57391111111104
14891,144.56355555555558
18539,144.55112888888894
27603,144.5511288888889
16960,144.54741333333328
28947,144.53912888888894
31230,144.47449777777777
27031,144.40407999999994
18620,144.4020088888889
28772,144.39786666666663
15347,144.3957955555555
33031,144.39165333333332
25584,144.38129777777772
15439,144.34401777777785
15721,144.29887999999997
25506,144.2963822222222
25687,144.26738666666668
21266,144.2491733333333
16483,144.2466755555556
29431,144.23631999999995
26925,144.23631999999995
32740,144.23010666666673
19074,144.2301066666667
18890,144.21396444444443
15486,144.21353777777776
28057,144.20939555555555
28901,144.2011111111111
25363,144.16383111111116
28266,144.16383111111108
21216,144.16176000000002
26065,144.1576177777778
18519,144.12697777777782
33226,144.04577777777777
30994,144.0437066666667
26811,144.02713777777774
24861,144.00228444444446
20347,144.00021333333328
25697,143.9981422222222
27247,143.96707555555557
15661,143.9484355555556
16432,143.9463644444445
21095,143.93229333333335
30068,143.93186666666665
31325,143.92772444444446
14771,143.9070133333333
14783,143.87387555555554
31449,143.83909333333338
20732,143.82624
25308,143.82416888888892
20181,143.79517333333334
16025,143.7914577777778
21083,143.78481777777785
27746,143.6936888888889
28886,143.68747555555558
24856,143.6874755555555
14967,143.68540444444443
32530,143.6833333333333
18452,143.61291555555556
18089,143.6046311111111
18560,143.5735644444444
17758,143.57149333333336
30093,143.56942222222233
16139,143.56528
20626,143.55285333333336
18572,143.55078222222227
25311,143.54871111111112
26080,143.54249777777778
16167,143.5259288888888
31019,143.52385777777772
26119,143.49486222222222
15738,143.48036444444452
27952,143.47622222222225
27193,143.4451555555555
18408,143.43894222222224
21435,143.41201777777783
15761,143.4078755555556
20712,143.39752
32396,143.37266666666673
20851,143.35609777777782
17772,143.34988444444448
21061,143.3395288888889
29048,143.33745777777781
29888,143.3208888888889
25115,143.30431999999996
29985,143.28568
31158,143.2711822222222
15607,143.21112000000005
33189,143.2028355555555
15388,143.1949777777778
25661,143.18626666666674
24835,143.18212444444447
30311,143.17384000000004
14607,143.14898666666667
28110,143.14898666666664
31663,143.13077333333337
31582,143.0930666666667
14533,143.0682133333333
20861,143.0396444444445
19987,143.00815111111115
28761,142.99572444444442
27958,142.9795822222222
24969,142.9687999999999
16697,142.95016000000004
30582,142.9377333333334
19471,142.92780444444452
16232,142.91952
16218,142.90666666666664
16767,142.9066666666666
26053,142.87767111111114
26076,142.8735288888889
31259,142.86524444444444
29567,142.8403911111111
19639,142.83003555555547
26879,142.81553777777776
28432,142.8072533333334
25059,142.79111111111115
14578,142.7824
20091,142.7766133333333
17434,142.75340444444447
18941,142.73269333333334
18682,142.73269333333332
20530,142.73269333333326
15617,142.72026666666665
31826,142.71862222222222
31594,142.7161244444445
21124,142.70784000000003
18338,142.6912711111111
25114,142.68091555555552
26772,142.67263111111114
21565,142.59392888888888
33292,142.58814222222233
28426,142.55043555555562
17879,142.54879111111114
28247,142.54836444444447
25302,142.52186666666674
33624,142.46759111111115
32355,142.4659466666667
16947,142.46551999999997
30419,142.41167111111116
28307,142.37439111111107
15870,142.36196444444442
20149,142.35368
16173,142.31018666666668
25976,142.3081155555556
16811,142.2986133333333
28044,142.29568888888898
30876,142.2397688888889
26488,142.23148444444442
17557,142.22941333333335
28393,142.22734222222218
28407,142.20870222222214
16817,142.20248888888884
33224,142.20041777777774
27745,142.15899555555552
28433,142.11964444444453
19757,142.09893333333332
20075,142.0885777777778
27370,142.0699377777778
25961,142.05379555555552
17912,142.03058666666672
31856,142.02023111111112
20179,141.9933066666667
27478,141.97716444444447
31120,141.97302222222223
20318,141.96223999999998
15814,141.9398844444445
26517,141.93117333333333
33255,141.9125333333333
28129,141.8980355555556
26730,141.89803555555554
26361,141.89017777777784
16194,141.8897511111111
26412,141.88560888888887
27678,141.8773244444444
15711,141.87525333333332
15057,141.86903999999998
21038,141.86739555555565
19379,141.86696888888886
14628,141.84832888888891
30222,141.84625777777785
17708,141.8462577777778
28807,141.82390222222227
14572,141.79490666666663
27248,141.7861955555556
19684,141.6814222222222
31092,141.68056888888887
16411,141.6747822222222
31017,141.66192888888884
29394,141.65157333333337
26680,141.64950222222225
16147,141.63914666666668
19769,141.6329333333333
14806,141.61636444444449
19521,141.60186666666664
20952,141.59565333333333
26913,141.56872888888884
16387,141.56251555555554
17787,141.5376622222222
28352,141.49624
30743,141.47138666666666
28018,141.46724444444447
32307,141.4568888888889
25842,141.4531733333333
21628,141.45274666666666
25087,141.42996444444444
25957,141.42789333333337
20553,141.40511111111107
20510,141.3823288888889
20064,141.37611555555557
15375,141.34133333333335
30077,141.31605333333334
17277,141.31398222222217
19965,141.30984000000007
18383,141.3056977777778
19347,141.28084444444445
31355,141.27877333333333
26701,141.26634666666666
20308,141.26013333333333
17739,141.24770666666666
20975,141.2394222222222
14604,141.2228533333334
20087,141.2004977777778
18120,141.16900444444454
20963,141.1545066666667
19688,141.13793777777772
29130,141.13586666666666
32789,141.1280088888889
27293,141.11515555555556
31253,141.11101333333332
28141,141.09944
18596,141.08615999999998
16970,141.07994666666664
20864,141.05095111111117
25756,141.0405955555555
25200,141.0385244444444
26611,141.03231111111106
16145,141.01824000000005
33336,140.98467555555558
25507,140.98260444444443
21406,140.98053333333328
28497,140.96396444444446
32340,140.9473955555556
27970,140.94325333333322
20887,140.93911111111112
21550,140.89768888888884
14625,140.8774044444445
27841,140.85005333333336
25257,140.81070222222226
20644,140.76928000000004
31521,140.7531377777778
17162,140.7361422222223
16293,140.7154311111111
19508,140.66158222222222
27921,140.63465777777782
24936,140.63051555555558
28508,140.61808888888896
24920,140.60980444444442
16424,140.60152000000002
28185,140.48182222222226
15114,140.46525333333338
27291,140.40890666666664
28026,140.40062222222224
18226,140.39069333333336
29085,140.36541333333338
20570,140.3509155555555
25423,140.33434666666673
24881,140.33227555555558
15427,140.32691555555562
20335,140.31984888888886
16613,140.3012088888889
31635,140.30120888888888
20140,140.27221333333338
18203,140.2689244444445
20749,140.2664266666667
19432,140.22457777777785
19882,140.2142222222222
31529,140.19351111111112
15965,140.18979555555558
28211,140.17280000000002
25873,140.13759111111113
18632,140.13552
19233,140.11688
21029,140.11523555555559
17305,140.11480888888892
20912,140.10652444444443
17052,140.10445333333325
15197,140.08831111111112
20753,140.08209777777782
27604,140.0796
16156,140.0568177777778
18330,140.0361066666667
29364,140.02368
26946,140.00918222222222
15230,140.0071111111111
16454,139.99054222222225
32913,139.93876444444447
25634,139.93462222222232
19999,139.93297777777778
28480,139.9325511111112
24987,139.88698666666664
25876,139.8708444444445
29167,139.85384888888888
25045,139.81078222222223
20328,139.78014222222222
15259,139.7606488888889
30499,139.73250666666672
16551,139.72751111111117
20960,139.71922666666674
27774,139.6840177777778
24820,139.66580444444443
15479,139.65916444444449
32901,139.61981333333335
30560,139.58460444444447
18236,139.5726044444444
17844,139.56017777777774
28558,139.52247111111114
17963,139.52082666666664
28875,139.50425777777775
27472,139.48933333333335
21586,139.47897777777777
14630,139.46655111111113
28191,139.46240888888894
27257,139.43755555555555
32735,139.43176888888888
28476,139.42512888888888
28908,139.39406222222223
21466,139.37749333333335
30526,139.34228444444437
19946,139.31743111111115
17051,139.3157866666666
16743,139.29879111111114
15060,139.29257777777778
19773,139.28843555555557
32832,139.27893333333333
15582,139.27436444444442
17275,139.2163733333333
32063,139.21180444444445
32581,139.20559111111106
19354,139.17038222222226
21253,139.16666666666674
26791,139.14345777777777
16869,139.10453333333336
16942,139.07553777777775
19090,139.07511111111114
14722,139.07511111111106
15817,139.06889777777783
26926,139.0668266666667
16848,139.06518222222223
32617,139.06475555555556
16748,139.03161777777777
15172,139.0216888888889
28080,139.0150488888889
30481,139.01297777777782
20124,139.00926222222225
17288,138.99019555555557
19322,138.9549866666666
27231,138.9388444444444
33220,138.9160622222222
31814,138.91356444444446
20567,138.90942222222222
16382,138.88706666666664
15984,138.88456888888894
25029,138.8617866666667
26152,138.83486222222223
25901,138.79343999999995
28906,138.7727288888889
21299,138.73337777777778
28611,138.72923555555548
20226,138.7147377777778
21439,138.7147377777778
18045,138.7043822222222
19575,138.69402666666667
21292,138.6671022222222
14639,138.66088888888893
25161,138.65467555555554
25166,138.6422488888889
16378,138.64224888888887
19468,138.63810666666663
28174,138.6173955555556
19407,138.59504
15007,138.5946133333334
26451,138.5946133333333
15218,138.59047111111107
18491,138.57390222222222
15431,138.53912000000005
19664,138.53040888888896
18303,138.51591111111108
28195,138.4562755555555
20036,138.43970666666664
30346,138.42106666666666
18326,138.4169244444445
31244,138.39371555555556
20652,138.38957333333335
19752,138.32951111111106
19600,138.31087111111117
31229,138.26780444444447
25585,138.20524444444442
16114,138.2015288888889
28887,138.15968000000004
27357,138.14518222222225
17100,138.14311111111104
26846,138.1306844444444
16383,138.11661333333328
19614,138.10168888888893
19328,138.09961777777778
28176,138.0871911111111
15898,138.08140444444444
14636,138.07354666666666
15224,138.05612444444446
33291,138.04991111111113
33148,137.99606222222224
15358,137.99192000000002
20773,137.92607111111113
20584,137.90535999999997
30278,137.86972444444447
27537,137.86765333333338
15314,137.85936888888887
16421,137.81630222222216
17961,137.80759111111107
21710,137.80552
27919,137.75995555555556
27469,137.75624000000002
21212,137.73345777777783
16058,137.73303111111107
31060,137.73096000000004
32589,137.7164622222222
30959,137.70196444444446
27781,137.69368
26935,137.68746666666672
31114,137.68539555555552
26617,137.68332444444445
15362,137.61497777777777
27095,137.59012444444443
28695,137.56734222222224
17634,137.56320000000002
15915,137.55698666666663
17636,137.5387733333334
17938,137.52799111111122
19725,137.52799111111116
26834,137.52177777777774
33230,137.50563555555553
17503,137.49899555555555
18104,137.47621333333333
28747,137.43272000000002
16300,137.42029333333332
14647,137.39543999999998
32858,137.38715555555558
28986,137.38551111111113
19814,137.38136888888886
20816,137.37472888888888
24760,137.34780444444445
29065,137.33330666666663
30519,137.3130222222222
16440,137.30431111111113
16513,137.29852444444444
20082,137.28567111111107
18700,137.23389333333336
17133,137.2318222222222
27545,137.22975111111114
20174,137.18461333333335
14898,137.18461333333335
27820,137.17797333333334
21525,137.16554666666673
17669,137.1593333333333
29141,137.13240888888893
26602,137.07484444444447
19038,137.06820444444446
28739,137.06820444444443
14988,137.06613333333334
27297,137.06613333333334
16325,137.06241777777777
26030,137.0619911111111
32896,137.05577777777776
15068,137.0537066666667
15085,137.004
19843,136.92736888888882
25401,136.9045866666666
19053,136.8569511111111
33466,136.85488000000007
17493,136.84659555555552
16897,136.8445244444445
25941,136.8403822222222
20891,136.82880888888894
29101,136.78860444444442
25109,136.7823911111112
27144,136.7823911111111
16594,136.78074666666666
17011,136.77410666666674
30010,136.75960888888886
21464,136.73475555555555
27946,136.7036888888889
18194,136.69540444444445
17929,136.69333333333333
18223,136.68297777777775
19707,136.6746933333334
25573,136.6689066666667
21246,136.6585511111111
16842,136.6481955555555
18989,136.54878222222223
19816,136.53385777777777
31211,136.5317866666667
18860,136.53178666666668
18784,136.5297155555555
21164,136.52557333333334
18687,136.52350222222225
31119,136.4965777777778
15056,136.4903644444445
30062,136.4510133333333
27822,136.35824000000002
21271,136.34331555555553
14760,136.34124444444438
18449,136.33752888888884
15028,136.33296
28666,136.32674666666674
14561,136.2915377777778
27109,136.2873955555556
18523,136.28739555555555
32045,136.28118222222224
25597,136.27539555555558
27806,136.27496888888888
26599,136.26254222222227
21660,136.26254222222224
27500,136.26047111111114
20214,136.22111999999996
25615,136.20704888888892
29392,136.1983377777778
24810,136.17141333333336
19615,136.16562666666664
17507,136.15898666666664
29791,136.14448888888893
20238,136.12170666666665
28197,136.08235555555558
17196,136.06164444444448
29758,136.0098666666667
16774,136.00779555555553
25462,136.00408000000002
28468,135.99744
20095,135.97465777777782
15863,135.96265777777776
28493,135.9560177777778
21536,135.89845333333335
20523,135.88352888888897
30557,135.83796444444448
21214,135.81725333333338
16311,135.8089688888889
20168,135.80525333333335
28073,135.79447111111114
16766,135.7696177777778
29183,135.76754666666668
21227,135.75719111111113
28283,135.75511999999998
32737,135.69091555555556
18121,135.64120888888888
18621,135.63292444444448
16753,135.6204977777778
18910,135.61428444444442
28351,135.57079111111113
17501,135.5670755555556
28874,135.54593777777777
25918,135.54222222222228
30540,135.54179555555552
16373,135.48423111111114
14626,135.4651644444444
28689,135.44445333333337
32513,135.43409777777785
19910,135.41381333333337
30614,135.38439111111114
20778,135.35417777777775
18660,135.32225777777776
19830,135.31647111111116
21134,135.31604444444446
32020,135.30154666666667
24803,135.2746222222222
18651,135.23941333333332
14688,135.23319999999998
26539,135.21705777777774
27167,135.2104177777778
20833,135.18970666666664
19803,135.17935111111115
21077,135.1735644444444
18397,135.16320888888887
16879,135.14207111111108
18174,135.1217866666667
16208,135.1089333333333
25395,135.07165333333333
15757,135.05094222222223
27697,135.04887111111114
28736,135.03437333333338
28199,134.97845333333328
26874,134.96188444444448
17022,134.95567111111114
16013,134.95152888888884
31256,134.93496000000002
18755,134.92046222222223
31066,134.87904
28036,134.86868444444448
28500,134.85211555555557
20286,134.8500444444445
25004,134.84590222222224
19086,134.84176
30596,134.81112000000005
31451,134.76098666666667
25362,134.74856
20240,134.72992000000005
29430,134.71749333333335
20601,134.71542222222223
25638,134.69678222222223
24772,134.6864266666667
21426,134.67814222222222
29077,134.64707555555557
21090,134.6272177777778
18857,134.61186666666669
25955,134.59529777777777
19561,134.5165955555556
30816,134.5083111111111
16972,134.5041688888889
16874,134.4461777777778
25169,134.43996444444448
29128,134.43789333333334
19020,134.42960888888888
20957,134.41925333333336
19780,134.41718222222224
27493,134.39854222222226
15255,134.37161777777777
17948,134.36583111111113
26054,134.36540444444447
25850,134.33640888888885
14710,134.32440888888888
17113,134.31569777777779
16399,134.3094844444445
21161,134.3012
30333,134.28048888888893
28602,134.25563555555556
27667,134.24735111111116
21186,134.2204266666666
25165,134.20385777777778
20505,134.18978666666666
32849,134.1727911111111
25040,134.15208000000004
28849,134.13758222222222
31231,134.09823111111112
17616,134.09408888888888
27091,134.02160000000003
28863,133.99260444444442
14798,133.98639111111112
16323,133.93254222222217
24853,133.92839999999998
25277,133.9263288888889
17289,133.91804444444446
20970,133.8729066666667
18530,133.8521955555556
25176,133.84141333333338
16091,133.75649777777778
21399,133.72543111111113
18938,133.71093333333334
16071,133.69022222222222
27232,133.67779555555552
17575,133.67365333333336
31932,133.65294222222226
33377,133.64880000000005
30260,133.64258666666663
28234,133.6098755555555
20540,133.60116444444444
28679,133.58459555555555
33193,133.55352888888893
25592,133.53903111111111
33052,133.4773244444445
27084,133.47275555555552
30334,133.46861333333337
26862,133.46861333333334
20503,133.4586844444445
19928,133.4582577777778
33368,133.44583111111112
20685,133.4416888888889
21168,133.4292622222222
20713,133.41476444444442
18391,133.39405333333337
28504,133.37748444444446
30918,133.32363555555554
20638,133.22050666666667
26099,133.2159377777778
17956,133.19522666666668
28108,133.1848711111111
25312,133.1807288888889
32977,133.11445333333333
19903,133.09581333333333
16210,133.07717333333338
15976,133.0693155555556
14674,133.06681777777777
15854,133.06060444444444
30584,133.04610666666667
30681,133.03160888888888
21289,133.02746666666667
20610,132.9943288888889
16813,132.99018666666672
27418,132.97154666666665
28881,132.95497777777774
26540,132.84728
20869,132.84313777777783
24956,132.83485333333334
27775,132.8327822222222
29405,132.83278222222216
20538,132.80585777777776
25247,132.80378666666675
21458,132.80378666666667
17073,132.73129777777777
27391,132.72965333333337
28405,132.7292266666667
33084,132.71679999999998
25205,132.70023111111115
30734,132.6960888888889
29055,132.68823111111112
26562,132.67952000000005
20113,132.6753777777778
21447,132.64431111111114
32712,132.6360266666667
17376,132.6194577777778
18568,132.60496
20707,132.60495999999998
21005,132.58632000000003
27535,132.5801066666667
28273,132.55525333333333
16939,132.55153777777778
19355,132.54489777777786
15027,132.5262577777778
24978,132.45169777777778
31353,132.42477333333335
18761,132.40820444444444
27043,132.3920622222222
29062,132.38542222222222
17719,132.36678222222218
27866,132.35228444444448
15956,132.332
28621,132.3005066666667
27676,132.23051555555554
25763,132.2222311111111
26535,132.2155911111111
18245,132.21144888888887
21157,132.19902222222228
18336,132.17624
20953,132.17624
25213,132.16424
16510,132.1410311111111
20126,132.08182222222223
29814,132.05611555555555
16606,132.02547555555552
27368,131.96498666666668
20035,131.95670222222222
17925,131.94427555555558
26784,131.94220444444446
28125,131.93184888888888
21273,131.9132088888889
27899,131.88214222222226
17826,131.87885333333335
15205,131.8490044444444
30453,131.83864888888888
21494,131.8303644444444
17259,131.82622222222224
15924,131.8200088888889
30146,131.78480000000002
32245,131.7620177777778
26844,131.75994666666668
18135,131.7495911111111
18017,131.72888
19648,131.71852444444445
18537,131.7040266666667
17454,131.68209777777776
17024,131.65474666666668
19753,131.65431999999998
19337,131.6501777777777
29022,131.6481066666667
15381,131.6174666666667
16240,131.59840000000003
21697,131.5818311111112
26130,131.57647111111112
20543,131.57561777777778
30273,131.57147555555554
33134,131.5590488888889
15688,131.5259111111111
18109,131.51555555555558
16370,131.50934222222222
19922,131.49898666666672
31069,131.49691555555557
17384,131.48034666666666
21632,131.47206222222223
21693,131.46999111111117
19632,131.4687733333334
26315,131.45963555555554
15005,131.44513777777777
19108,131.41614222222222
25978,131.34779555555554
19883,131.33951111111105
16500,131.3043022222222
22574,131.30058666666665
19040,131.27737777777776
17765,131.24216888888893
25618,131.2301688888889
29354,131.2235288888889
17597,131.21938666666674
19792,131.20281777777782
27305,131.18003555555555
19409,131.14068444444442
19890,131.12618666666668
18019,131.1096177777778
27383,131.10547555555556
18257,131.09512
16247,131.0433422222222
17392,131.00606222222225
20123,130.98742222222222
26703,130.97085333333337
21455,130.9542844444444
17356,130.90043555555553
29932,130.8797244444445
20193,130.86315555555555
20539,130.8465866666667
16381,130.78238222222222
27082,130.75381333333334
30388,130.75338666666667
21287,130.7413866666667
16067,130.71032000000002
33248,130.69746666666666
16983,130.6643288888889
16808,130.65190222222222
17957,130.6456888888889
17348,130.6394755555556
26645,130.63947555555558
30184,130.63575999999998
18779,130.63368888888888
18982,130.63326222222224
16706,130.5794133333333
29709,130.5388444444445
16815,130.52556444444446
28087,130.5234933333333
30387,130.5152088888889
27523,130.51520888888888
27359,130.48828444444447
25509,130.46964444444444
25404,130.46964444444444
27845,130.4597155555555
19543,130.45557333333332
20065,130.4095822222222
15313,130.4033688888889
26869,130.3992266666666
16065,130.36194666666665
25753,130.34951999999998
31523,130.34744888888892
21432,130.34537777777774
17167,130.2894577777778
28424,130.28160000000003
25993,130.26874666666674
27929,130.25424888888887
19314,130.25053333333335
20055,130.24596444444444
17074,130.22939555555556
26976,130.22525333333334
21130,130.1859022222222
17099,130.15733333333333
33259,130.15276444444444
25673,130.13826666666668
30714,130.12791111111113
27795,130.10762666666668
25297,130.0927022222222
18023,130.0678488888889
18765,130.05956444444445
19153,130.01400000000004
18670,130.0119288888889
18594,129.98914666666664
27684,129.94151111111117
16717,129.92701333333335
29367,129.9228711111111
15318,129.91458666666665
20501,129.87151999999998
27130,129.85288
27712,129.85080888888888
33054,129.81103111111113
33001,129.8110311111111
29928,129.79860444444446
27379,129.79653333333331
27657,129.78410666666667
20129,129.74889777777778
14975,129.7323288888889
14786,129.7099733333333
17467,129.7054044444445
17298,129.70126222222223
28115,129.61841777777784
27991,129.54842666666673
18167,129.54800000000003
16899,129.54428444444446
33130,129.53764444444445
31418,129.53350222222232
17801,129.53185777777782
21627,129.51486222222223
28900,129.49829333333332
14596,129.47344000000004
26354,129.46308444444443
20143,129.45065777777776
17195,129.43408888888888
17370,129.31396444444448
19084,129.3015377777778
19374,129.2916088888889
21007,129.28496888888893
33258,129.2746133333333
28121,129.26632888888892
25015,129.25183111111107
15207,129.24604444444444
26694,129.2166222222222
28990,129.16277333333338
18837,129.14620444444444
16379,129.12799111111116
21360,129.11927999999997
32672,129.11349333333337
26998,129.10892444444445
32075,129.06543111111105
28836,129.06128888888892
21720,129.05300444444447
33238,129.04886222222225
31183,128.9908711111111
19099,128.9888
16679,128.90595555555555
16045,128.9018133333333
28821,128.85210666666666
30508,128.84589333333338
16736,128.80239999999998
25487,128.7821155555556
16859,128.77590222222224
26398,128.75476444444442
14980,128.7257688888889
27235,128.72369777777777
24890,128.7179111111111
27162,128.7174844444445
15087,128.70919999999998
28796,128.65742222222227
15053,128.64706666666666
29088,128.63256888888887
30138,128.6304977777778
28344,128.6097866666667
19221,128.59985777777777
16268,128.5932177777778
19667,128.59321777777777
15970,128.56422222222218
31126,128.56257777777776
21497,128.5621511111111
18143,128.52736888888887
19253,128.51908444444447
17420,128.48801777777777
17482,128.4627377777778
19488,128.46109333333328
19534,128.4461688888889
19598,128.42131555555554
16460,128.40931555555554
20688,128.40310222222226
18709,128.39688888888884
20518,128.38817777777774
16704,128.36168
15873,128.34468444444445
28829,128.32811555555557
29696,128.32811555555554
15463,128.30947555555557
19411,128.30740444444447
20834,128.30119111111114
24994,128.3011911111111
19692,128.27426666666668
18376,128.25148444444446
21098,128.22456
16781,128.17692444444447
14618,128.1748533333333
19392,128.1541422222222
28412,128.1541422222222
30255,128.14835555555558
28646,128.0986488888889
18178,128.05679999999995
18299,128.04687111111107
16367,128.03815999999995
29549,128.02780444444443
20253,127.99466666666665
26491,127.98638222222222
18915,127.9780977777778
25206,127.97602666666666
17154,127.93917333333331
29943,127.91389333333338
20948,127.86211555555556
18196,127.84761777777781
19308,127.84554666666669
27288,127.83768888888886
32663,127.83726222222226
27673,127.81033777777782
27364,127.78548444444446
33307,127.78134222222224
27965,127.77720000000002
31985,127.7544177777778
17550,127.7523466666667
21483,127.74820444444437
19109,127.72956444444445
25411,127.69685333333337
21205,127.66499555555556
15009,127.63636444444451
16177,127.62808000000003
28097,127.57630222222224
17260,127.56801777777775
14945,127.56594666666668
19118,127.5539466666667
17088,127.54730666666666
20609,127.53695111111115
32383,127.47895999999999
19252,127.43753777777779
25706,127.42304000000003
24983,127.42304000000001
16191,127.41889777777779
16845,127.40232888888892
18794,127.40232888888886
16619,127.40025777777781
21659,127.39611555555553
27279,127.37126222222221
25752,127.36090666666664
29744,127.34226666666665
27298,127.32984
30812,127.30291555555554
16543,127.2884177777778
31405,127.28220444444443
24817,127.26149333333332
18234,127.25735111111112
16861,127.23042666666662
27058,127.22628444444447
19717,127.20971555555555
19846,127.19564444444444
26590,127.19521777777774
28533,127.19314666666665
25070,127.18279111111114
15059,127.16207999999997
16133,127.16207999999996
17362,127.15172444444448
30279,127.13929777777778
15298,127.1148711111111
18418,127.0792355555555
31035,127.0233155555555
33305,127.01503111111116
28765,126.99846222222223
25693,126.9781777777778
32820,126.96118222222225
25328,126.95539555555561
26814,126.9176888888889
20765,126.89697777777775
20686,126.89283555555551
16464,126.87212444444448
20520,126.87212444444447
20943,126.87048
31852,126.86384000000004
26667,126.83277333333335
20997,126.75864000000006
30711,126.75449777777777
27593,126.73378666666673
21301,126.70229333333337
19797,126.68572444444445
16889,126.63601777777782
